"['wine', 'purchas', 'server', 'good', 'price', 'instead', 'rang', 'terrif', 'guid', 'us', 'toward', 'allow', 'meal', 'similarli', 'nice']",terrific meal;very nice;nice wine;similarly priced;priced wine;n't as;as good;,i had;terrific meal;meal had;server guided;us guided;nice wine;us purchase;priced wine;wine purchase;that was;n't was;
"['overal', 'big', 'group', 'svc', 'bite', 'must', 'esp', 'restaur', 'rude', 'time']",big group;,svc be;you have;big group;group have;restaurant is;
"['great', 'jekyl', 'surpris', 'husband', 'fantast', 'thougt', 'hyde', 'go', 'would', 'pub', 'anniversari']",i thougt;,i thougt;it be;it was;
"['leav', 'impress', 'never', 'feel', 'unwelcom']",never once;once did;feeling unwelcome;,never once;i leave;
"['delici', 'drink', 'good', 'food', 'basic', 'especi', 'dish']",more basic;basic dishes;,food is;basic dishes;drinks are;
"['grill', 'hit', 'whole', 'main', 'fish']",main hit;whole grilled;grilled fish;,main hit;hit was;whole fish;grilled fish;
"['mushroom', 'wine', 'chocol', 'tartar', 'dessert', 'tuna', 'noir', 'pinot', 'sampler', 'ravioli', 'sake']",dessert wine;,i had;tuna tartare;
"['lunch', 'fabul', 'enjoy', 'day', 'hot', 'stop']",hot day;enjoy lunch;,hot day;it was;lunch enjoy;
"['delici', 'person', 'prepar', 'servic', 'food', 'along', 'beauti', 'friendli']",beautifully prepared;personable service;,food is;friendly service;
"['later', 'crowd', 'get', 'work', 'night', 'deal', 'usual', 'line', 'go']",usually go;there later;so i;i do;n't have;,i go;i get;work get;i have;n't have;
"['pizza', 'consist', 'good']",here is;consistently good;,pizza is;
"['watch', 'great', 'ar', 'food', 'charact', 'show', 'tiem', 'look']",great tiem;ar food;,we had;great tiem;tiem had;shows watching;food was;we looking;
"['yet', 'manag', 'drink', 'beer', 'tabl', 'tell', 'take', 'peopl', 'need', 'approach', 'us', 'even', 'tri', 'away', 'full', 'reserv', 'waiter', 'look']",n't even;even looked;full beers;,it take;we looked;n't looked;we had;full beers;beers had;manager approached;us told;they needed;table needed;
"['dinner', 'recomend']",n't recomend;,n't recomend;it recomend;
"['flavor', 'food', 'much', 'wateri', 'sauc']",was watery;n't have;much flavor;,sauce was;food have;n't have;much flavor;flavor have;
"['husband', 'enjoy', 'sangria']",i enjoy;,i enjoy;sangria enjoy;
"['last', 'eat', 'grill', 'cuisin', 'spice', 'night', 'indian', 'place']",last night;only place;indian cuisine;,last night;grill is;only place;i eating;indian cuisine;cuisine eating;
"['dish', 'pasta', 'opt', 'fresh', 'serv', 'time']",pasta dish;,we opted;they served;
"['wine', 'first', 'bread', 'come', 'glass', 'main', 'second', 'tri', 'cours', 'wrong', 'order', 'appet']",wrong bread;second glass;main course;,wrong bread;bread came;i tried;second glass;glass order;main course;
"['review', 'lonk', 'neighborhood', 'great', 'saul', 'sure', 'food', 'din', 'previou']",not sure;previous reviewer;great neighborhood;great food;,not sure;previous reviewer;reviewer dined;saul is;great neighborhood;great food;food has;
"['decent', 'sadli', 'spot', 'lack', 'area', 'food', 'thai', 'one', 'best']",sadly lacking;decent thai;best spots;,decent food;thai food;this is;best spots;
"['get', 'herki', 'tell', 'confus', 'send', 'free', 'waiter', 'look']",herky sent;free confused;confused look;,herky tell;you sent;free look;confused look;look get;
"['expect', 'minut', 'walk', 'arriv', 'delay', 'squar', 'in', 'staff', 'lot', 'close', 'guest', 'make', 'probabl', 'reserv', 'difficulti', 'seat', 'host', 'time']",make reservations;15-20 minutes;hosting staff;having difficulty;seating guests;probably had;so close;,reservations make;hosting staff;staff having;difficulty having;guests seating;who arrived;they had;lot being;
"['averag', 'surpris', 'includ', 'food', 'tasti', 'dish']",above including;surprising tasty;tasty dishes;,food was;surprising dishes;
"['good', 'necessari', 'seem', 'thai', 'special', 'emphasi', 'ingredi', 'fresh', 'place']",n't seem;fresh ingredients;good thai;,they seem;n't seem;emphasis place;fresh ingredients;which is;good thai;
"['apet', 'food']",other apetizers;,other apetizers;
"['rice', 'tast', 'noodl', 'great', 'dish']",taste great;,dishes taste;
"['food', 'ever', 'good']",as good;,food 's;
"['crust', 'staff', 'thin', 'ingredi', 'fresh', 'friendli']",,crust is;ingredients are;staff is;
"['gem', 'friend', 'thank', 'introduc']",,friends thank;you thank;them introducing;
"['averag', 'bagel', 'also', 'expens', 'littl', 'place']",little more;more expensive;average bagel;bagel place;,average place;
"['raw', 'veget', 'food', 'undercook', 'wateri', 'sauc']",undercooked-the sauce;,food undercooked;raw vegetables;
"['em', 'eat', 'kick', 'enough', 'worth', 'clam', 'fri', 'make']",fried clams;just enough;enough kick;'em worth;,fried clams;clams had;enough kick;kick had;'em worth;
"['also', 'excit', 'sauc', 'use']",also not;,sauces are;not are;
"['lunch', 'offer', 'menu', 'everi', 'complimentari', 'entre', 'secret', 'order', 'appet']",complimentary appetizer;,secret is;which offers;complimentary appetizer;appetizer offers;
"['love', 'place', 'absolut']",absolutely love;,i love;place love;
"['rice', 'cook', 'hard', 'qualiti', 'badli', 'poor']",poor quality;so badly;,rice was;poor quality;it was;
"['champagn', 'felt', 'caviar', 'like', 'princess']",had champagne;like princesses;,we had;champagne had;
"['plenti', 'scampi', 'shrimp', 'excel', 'antipasti']",,scampi was;antipasti were;
"['effort', 'surpris', 'worth', 'least', 'practic', 'say', 'find']",such practice;,i am;least say;such practice;practice find;not worth;effort worth;
"['open', 'candl', 'dessert', 'come', 'see', 'occass', 'gift', 'know', 'birthday', 'ask', 'must', 'say', 'anyon', 'card', 'special', 'sort', 'one', 'waiter']",special occassion;,dessert came;not was;anyone asked;waiter seen;me opening;card opening;he knew;it was;special occassion;
"['get', 'dim', 'sum', 'everi', 'great', 'piec', 'combo', 'bite']",10-piece dim;,i got;10-piece combo;combo got;bite was;
"['vietnames', 'area', 'chinatown', 'forget', 'restaur']",other vietnamese;vietnamese restaurants;chinatown area;,other restaurants;vietnamese restaurants;chinatown area;you forget;
"['get', 'also', 'substanti', 'food', 'wait', 'peak', 'limit', 'seat', 'time']",also very;very limited;limited seating;substantial wait;getting food;,limited seating;substantial wait;food getting;
"['blow', 'martini', 'bar', 'jefferi', 'mind', 'chicken', 'roast', 'villag', 'go', 'quick', 'recommend']",quick martini;recommend jeffery;blowing roast;,it 's;quick martini;which recommend;i recommend;jeffery recommend;chicken blowing;
['thank'],,
"['anyway', 'sun', 'insd', 'long', 'nice', 'wait', 'outsid', 'littl', 'hot', 'tabl']",long wait;table outside;too hot;anyway so;very nice;,long wait;it was;insde table;table was;
"['defin', 'restaur', 'would', 'recommend']",definently recommend;,i recommend;restaurant recommend;
"['wonder', 'low', 'price']",wonderfully low;,prices are;
"['spici', 'vindaloo', 'get', 'chicken', 'food', 'like']",spicy food;,you like;spicy food;food get;chicken vindaloo;
"['love', 'place']",i love;,i love;place love;
"['delici', 'lunch', 'true', 'disappoint', 'amazingli', 'cheap', 'lay', 'strength', 'special', 'never']",never been;true strength;amazingly delicious;cheap lunch;,i been;never been;true strength;strength lays;delicious specials;
"['beer', 'sampl', 'menu', 'bar', 'usual', 'food', 'enjoy', 'much', 'hand', 'go', 'one', 'craft']",so much;much more;usual bar;hand-crafted beers;,usual food;menu enjoy;one sampling;crafted beers;
"['big', 'around', 'disappoint']",big disappointment;,big disappointment;
"['delici', 'absolut']",absolutely delicious;,
"['free', 'drink']",free drink;,free drink;
"['heavi', 'mention', 'fine', 'somet', 'say', 'stomach', 'tasti', 'undermin', 'would']",n't not;not mention;,i say;all was;that mention;i mention;n't mention;not mention;
"['review', 'first', 'write', 'servic', 'food', 'excel', 'restaur', 'time']",first time;,this is;first time;review writing;food was;
"['highli', 'definit', 'recommend']",definitely highly;highly not;not recommended;,not recommended;
"['capex', 'bagel', 'keep', 'cash', 'among', 'citi', 'minimum', 'put', 'best']",,they keep;capex keep;they put;cash put;
"['take', 'well', 'huge', 'birthday', 'care', 'group']",huge group;well taken;taken care;,i had;huge group;group had;we taken;care taken;
"['open', 'leav', 'ago', 'quit', 'two', 'star', 'chef', 'place', 'time']",own place;,chefs left;own place;place open;
"['decor', 'wast', 'money']",n't waste;waste money;,n't waste;money waste;
"['open', 'outdoor', 'french', 'also', 'garden', 'summer', 'could', 'ask', 'cute', 'seat', 'back']",also have;back garden;outdoor seating;,they have;back garden;open have;outdoor seating;more what;you ask;
"['rule', 'indian', 'along', 'india', 'strip', 'east', 'littl', 'st', 'corn', 'go', 'restaur', 'suprem']",corned indian;indian restaurant;little india;india strip;,corned restaurant;indian restaurant;little strip;strip rules;
"['nigiri', 'eat', 'good', 'rel', 'piec', 'never']",never before;before eaten;relatively good;good nigiri;,i eaten;never eaten;pieces eaten;good nigiri;
"['incred', 'architectur', 'surround', 'charact', 'give', 'place']",incredible architecture;,incredible architecture;it surrounding;place has;character has;
"['call', 'dinner', 'italian']",'italian dinner;,i call;it call;italian dinner;
"['time', 'first', 'month', 'anniversari', 'gf']",first time;here was;,first time;time was;
"['bang', 'drink', 'hangout', 'pack', 'lot', 'uniqu', 'buck', 'hotspot', 'place']",,place is;not is;drinks are;lot pack;
"['final', 'walk', 'night', 'thank', 'girl', 'go', 'eon', 'place']",finally went;went thanks;,i walked;
"['remain', 'sever', 'frequent', 'ino', 'year', 'food', 'excel']",several years;,ino frequented;several years;food remains;
"['eggplant', 'tender', 'sweet', 'delic']",so delicate;sweet tender;,eggplant is;delicate tender;sweet tender;
"['open', 'pray', 'stay', 'forev']",,i pray;it stays;
"['delici', 'eleg', 'bite', 'food', 'inde', 'kai', 'fresh']",indeed delicious;,bite was;
"['price', 'restaur', 'slightli', 'well', 'mediocr', 'pricey', 'qualiti', 'worth', 'food', 'excel', 'moder', 'consid']",moderately priced;priced restaurants;slightly more;more pricey;,food was;quality considering;priced restaurants;this was;
"['go', 'save', 'want', 'money']",n't go;,you want;money save;n't go;
"['mushroom', 'tast', 'get', 'better', 'pizza', 'friend']",,friend got;pizza got;which tasted;
"['spici', 'half', 'big', 'fill', 'eat', 'paella', 'basket', 'boyfriend', 'eater', 'classic', 'least', 'piec', 'could', 'fri', 'cod', 'chip', 'fish', 'serv']",very filling;i 'm;big eater;only eat;eat half;classic fish;big serving;,i had;cod had;spicy 'm;i 'm;big eater;half eat;boyfriend had;classic fish;fish had;big pieces;serving pieces;
"['poni', 'conveni', 'shame', 'ruin', 'lousi', 'servic', 'pink', 'like', 'nice', 'place']",convenient place;so ruined;lousy service;,it 's;nice place;convenient place;place ruined;pink pony;pony ruined;lousy service;
"['time', 'first', 'citysearch', 'call', 'right']",first time;,this is;first time;it call;
"['calamari', 'pass']",,you pass;
"['mushroom', 'seafood', 'tasteless', 'pasta', 'porcini', 'special', 'tagliatel']",pasta special;special was;so was;,porcini special;special was;
"['spici', 'salt', 'shrimp', 'wonton', 'tri', 'pepper']",,spicy wontons;wontons try;
"['larg', 'portion', 'food', 'realli']",really large;,portions are;
"['yummi', 'fri']",,fries are;
"['prompt', 'raw', 'staff', 'attent', 'bar', 'servic', 'inform', 'friendli']",informative staff;very attentive;prompt raw;raw bar;,friendly staff;attentive service;prompt service;raw bar;
"['taiwanes', 'ny', 'food', 'best']",best taiwanese;taiwanese food;,best food;taiwanese food;
"['eat', 'mani', 'pizza', 'around', 'nyc', 'worst', 'hand', 'place']",many pizza;pizza places;,i eaten;many places;this is;
"['great', 'food', 'place', 'stop']",great stop;great food;,place is;great stop;great food;
"['citi', 'homemad', 'pasta', 'fantast', 'lasagna', 'best']",,pastas are;homemade lasagna;lasagna is;that had;i had;
[],,
['fantast'],,
"['first', 'dri', 'piec', 'even', 'disgust', 'finish']",n't even;even finish;first piece;,they were;i finish;n't finish;first piece;piece finish;
"['first', 'highli', 'date', 'recommend']",highly recommended;first date;,first date;
"['final', 'leav', 'dessert', 'offer', 'menu', 'gener', 'feel', 'us', 'percent', 'laugh', 'tip']",finally offered;dessert menu;i feel;,we laughed;he offered;menu offered;we left;tip left;which was;i feel;
"['way', 'high', 'get', 'price']",were way;,prices were;what get;you get;
"['pot', 'biggest', 'independ', 'sichuan', 'becom', 'citi', 'chongq', 'die', 'peopl', 'provinc', 'hot']",hot pot;biggest city;now became;independent province;,people die;chongqing pot;hot pot;pot was;chongqing was;biggest city;independent province;
"['street', 'skip', 'baroanda', 'eurotrashi', 'expens', 'check', 'snooti', 'place']",,baroanda skip;place check;
"['skip', 'locat', 'soho', 'go', 'one']",,location skip;
"['staff', 'friend', 'entir', 'ignor', 'time']",entire time;,staff ignored;friends ignored;entire time;we were;
"['yet', 'interest', 'carri', 'convers', 'kind', 'recommend', 'servic', 'anyon', 'never', 'pair', 'would', 'rude']",yet paired;such rude;rude service;never recommend;anyone interested;,such service;rude service;never recommend;interested anyone;kind carrying;
"['go', 'girlfriend', 'sunday', 'three', 'areo', 'afternoon', 'enjoy', 'four', 'spend', 'hour']",i went;sunday afternoon;enjoyable hours;,i went;enjoyable hours;hours spent;
"['tast', 'request', 'good', 'outrag', 'night', 'take', 'dj', 'moreov', 'music', 'saturday', 'hous', 'ladi']",in-house lady;saturday nights;outrageously good;good taste;takes requests;,dj has;good taste;taste has;requests takes;
"['roll', 'three', 'least', 'need', 'full']",,i need;rolls need;that 's;
"['disappoint', 'huge', 'ever', 'din', 'thai', 'anyon', 'restaur']",ever dined;huge disappointment;,anyone is;who dined;thai restaurant;huge disappointment;
"['simpli', 'tasti', 'uniqu', 'bank', 'break', 'amaz', 'best']",simply amazing;n't break;,all was;it break;n't break;bank break;
"['wine', 'sara', 'price', 'great', 'reason', 'list']",great wine;wine list;,great list;
"['middl', 'stale', 'cold', 'dog', 'bun', 'hot']",hot dogs;,hot dogs;dogs were;buns stale;
"['though', 'cheap', 'either', 'food', 'excel', 'extrem', 'expens']",n't cheap;not extremely;extremely expensive;,food was;it was;n't was;not expensive;
"['good', 'noodl', 'well', 'soup', 'beef']",beef noodle;noodle soup;as well;,soup is;
"['review', 'get', 'bad', 'sad', 'read', 'place']",so sad;bad reviews;,i was;bad reviews;reviews read;place got;
"['great', 'deliveri', 'servic']",,service is;
"['truli', 'palat', 'cuisin', 'flavor', 'embrac', 'food', 'beauti', 'thai', 'dazzl', 'authent', 'overwhelm']",truly embracing;authentic thai;,dazzling flavors;flavors overwhelm;palate overwhelm;beauty embracing;authentic cuisine;
"['smile', 'prompt', 'servic', 'reciev']",prompt service;,i recieved;prompt service;service recieved;
"['good', 'pray', 'god', 'pizza', 'vt', 'food', 'make', 'like']",good pizza;,they pray;them make;good pizza;
"['quiet', 'place', 'delight']",,place was;
"['molto', 'bene']",molto bene;,
"['master', 'outsid', 'chinatown', 'find', 'best']",.the best;best i;chinatown masters;,i found;chinatown masters;
['amaz'],,they are;
"['avoid', 'place']",,place avoid;
"['rough', 'delici', 'tomato', 'homemad', 'diamond', 'food', 'perfect', 'herb', 'balanc']",perfect balance;,food is;food is;perfect balance;
"['tri', 'must']",,a try;
"['back', 'bring', 'food', 'much', 'like', 'go']",as much;n't bring;,i like;food like;i bring;n't bring;myself bring;
"['partli', 'do', 'still', 'strip', 'chees', 'like', 'shred', 'look']",shredded cheese;partly done;,it looked;shredded cheese;
"['especi', 'price', 'great', 'west', 'ambienc', 'consid', 'villag']",especially great;great considering;,prices are;it 's;
"['pretti', 'soup', 'good']",pretty good;,soup is;
"['week', 'get', 'notic', 'easi', 'reserv', 'nyc', 'top', 'place']",so easy;top place;,it is;reservation get;top place;
"['mushroom', 'better', 'consomm', 'veget', 'accomplish', 'fat', 'root', 'enjoy', 'humbl', 'never', 'without', 'chef']",never better;better enjoyed;humble root;,i enjoyed;never enjoyed;humble vegetables;vegetables enjoyed;
"['great', 'roth', 'tri', 'mike', 'go', 'serv']",,you go;he is;
"['week', 'return', 'ago', 'base', 'month', 'visit', 'disappoint', 'huge', 'christma']",hugely disappointed;,i returned;
